pricing_plan_id,app_id,feature
3904,2205,Pro Plan: up to 50 active fees at a time.
3905,2206,8 Button Designs
3905,2206,102 Icons
3905,2206,Up to 2 Campaigns
3905,2206,Up to 4 Tests per Campaign
3905,2206,Preset Animations Only
3906,2206,Unlimited Button Designs
3906,2206,204 Icons
3906,2206,Up to 10 Campaigns
3906,2206,Up to 10 Tests per Campaign
3906,2206,Preset & Custom Animations
3907,2206,Unlimited Button Designs
3907,2206,388 Icons
3907,2206,Unlimited Campaigns
3907,2206,Unlimited Tests per Campaign
3907,2206,Preset & Custom Animations
3908,2207,Automatic Contact Through only Instagram
3908,2207,Contact up to 50 influencers per day
3908,2207,Low Response Rate
3909,2207,Find High Engagement Instagram Influencers
3909,2207,Automatic Contact Through Instagram & Email
3909,2207,Contact up to 100 influencers per day
3909,2207,High Response Rate
3910,2207,Automatic Contact Through Instagram & Email
3910,2207,Contact unlimited influencers per day
3910,2207,High Response Rate
3911,2207,Identify Best Instagram Influencers
3912,2208,"Up to 25,000 HubSpot Contacts"
3913,2208,"Over 25,000 HubSpot Contacts"
3915,2210,All features included
3920,2215,Customer Support With Whatsapp
3920,2215,Multiple Whatsapp Number can be add
3920,2215,Product Share via Whatsapp
3920,2215,Abandoned Cart Recover
3921,2216,Offer cash or store credit as a reward
3921,2216,Automatically track and validate referred sales
3921,2216,Prevent self-referrals
3921,2216,Get featured on Marketplace
3923,2218,Includes all the features
3923,2218,Livechat support
3923,2218,1 Free setup
3924,2218,Includes all the features
3924,2218,Livechat support
3924,2218,5 Free setup
3925,2218,Includes all the features
3925,2218,Livechat support
3925,2218,Telephonic support
3925,2218,10 Free setup
3926,2218,Includes all the features
3926,2218,Livechat support
3926,2218,Telephonic support
3926,2218,Custom changes
3926,2218,Unlimited free setup
3927,2219,No setup or transaction fees
3927,2219,Either iPhone or Android App
3927,2219,Real time app updates
3927,2219,Real time analytics
3927,2219,Live Chat Support Available
3928,2219,All Basic features+
3928,2219,Both iPhone and Android App
3928,2219,Unlimited push notifications
3928,2219,Apple Pay & Google Pay
3928,2219,Priority Support
3929,2219,All Pro features+
3929,2219,Multi-Currency/Language
3929,2219,Dedicated app manager
3929,2219,We build your app for you
3929,2219,Dedicated support
3929,2219,Lifetime feature upgrades
3931,2221,"Please email support@profitfirepro.com if you would like to add custom field collection (order id, model number purchased, etc)"
3932,2222,Up to 25 Orders
3932,2222,Ability to Import All Products for Retail Sales
3932,2222,Seller Support
3933,2222,Up to 100 Orders
3933,2222,Ability to Import All Products
3933,2222,Access to Additional Product Photos
3933,2222,Access to HD Product Videos
3933,2222,Seller Support
3934,2222,Unlimited Orders
3934,2222,Ability to Import All Products + Wholesale
3934,2222,Access to Additional Product Photos & Videos
3934,2222,Custom Branding Support
3934,2222,Seller Support
3936,2224,"Unlimited posts tagging, galleries enabled on all the pages"
3939,2227,Infinite vendor images
3942,2230,"Up to 1,000 Participants"
3942,2230,Viral Booster Emails
3942,2230,Custom styling
3942,2230,Embed and floating widgets
3942,2230,Fraud Detection
3943,2231,Hide payment option as per customer tag
3943,2231,Hide for all customer
3943,2231,Hide PayPal
3943,2231,Hide Google Pay
3943,2231,Hide Amazon Pay
3943,2231,Enjoy 7 days free trial
3944,2232,Native Android Application
3944,2232,Unlimited Push Notifications
3944,2232,Firebase Crashlytics Integration
3944,2232,Sort/Filter Integration
3944,2232,Wishlist Feature
3944,2232,Instant Update
3945,2232,Native Android Application
3945,2232,Unlimited Push Notifications
3945,2232,Firebase Crashlytics Integration
3945,2232,Sort/Filter Integration
3945,2232,Wishlist Feature
3945,2232,Instant Update
3946,2232,Native Android Application
3946,2232,Unlimited Push Notifications
3946,2232,Firebase Crashlytics Integration
3946,2232,Sort/Filter Integration
3946,2232,Wishlist Feature
3946,2232,Instant Update
3948,2234,Send up to 100 surveys a month
3949,2234,Send up to 1000 surveys a month
3950,2234,Send unlimited surveys
3951,2235,"For ""Basic Shopify"" Shopify plan."
3951,2235,Unlimited offers and views
3951,2235,Statistics
3951,2235,Design & language customization
3951,2235,Full refund for 2 months if no profit
3952,2235,"For ""Shopify"" Shopify plan."
3952,2235,Unlimited offers and views
3952,2235,Statistics
3952,2235,Design & language customization
3952,2235,Refund for first 2 months if no profit
3953,2235,"For ""Advanced Shopify"" Shopify plan"
3953,2235,Unlimited offers and views
3953,2235,Statistics
3953,2235,Design & language customization
3953,2235,Refund for first 2 months if no profit
3954,2235,"For ""Shopify Plus"" Shopify plan"
3954,2235,Unlimited offers and views
3954,2235,Statistics
3954,2235,Design & language customization
3954,2235,Refund for first 2 months if no profit
3957,2238,Unlimited restock email notifications / SMS alerts
3957,2238,"Connect to Mailchimp, Klaviyo"
3957,2238,Device + Page + Geo targeting
3957,2238,Auto Scheduling
3957,2238,Theme Integration
3959,2240,"Sticky ""Add to Cart"" Banner"
3959,2240,Sticky Floating Cart Icon
3959,2240,One-Click Checkout Feature
3959,2240,Unlimited Impressions & Clicks
3959,2240,Premium Support Chat
3960,2241,ROI-based pricing
3960,2241,"Unlimited, automated recommendations"
3960,2241,Embedded control panel
3960,2241,Test mode (Preview widgets)
3960,2241,Free onboarding support
3967,2248,No Limits
3968,2249,Get the power of our Growth plan
3968,2249,For limited time of 7 days
3969,2249,Unlimited Products
3969,2249,Unlimited Images
3969,2249,Unlimited Searches
3970,2249,Unlimited Products
3970,2249,Unlimited Images
3970,2249,Unlimited Searches
3970,2249,Widget UnBranding
3970,2249,Extended Analytics
3972,2251,Most Comprehensive Schema
3972,2251,Google Integration
3972,2251,Bing Integration
3972,2251,Increase Your Rank In Search Engines
3972,2251,Increase Your ClickThru Rate
3972,2251,Awesome Support
3973,2252,Unlimited order forms
3980,2258,"revenue generated by the app $1,000 - $2,500"
3981,2258,"revenue generated by the app $2,500 - $10,000"
3982,2258,"revenue generated by the app $10,000 - $20,000"
3985,2261,Support up to 1000 active users/month
3985,2261,Integrated wishlist module
3985,2261,Order history/status tracker
3985,2261,Basic Email Customization
3985,2261,Basic Support
3986,2261,Support up to 5000 users
3986,2261,ALL STARTER features
3986,2261,Back-in-stock Feature
3986,2261,Rich Email templates
3986,2261,Facebook integration
3986,2261,Support for Email & social trigger
3987,2261,Support up to 10000 users
3987,2261,ALL PRO features PLUS
3987,2261,Native Integration with ESPs
3987,2261,Supports Shopify 'locations' feature
3987,2261,Premium hosting
3988,2261,Support upto 25000 users
3988,2261,ALL PRO features PLUS
3988,2261,Dedicated Customer Success Support
3988,2261,Improved Support SLAs
3991,2264,"All Features Except Rewards, Reviews & Multiple Checkout"
3992,2264,All Features
3993,2265,Add a discount box to the cart page
3993,2265,"Possibility to adjust CSS, classes, and location of the discount box"
3993,2265,Request a handmade design for free
3994,2265,All Basic features
3994,2265,Discount value calculation on the cart page
3996,2267,"1,000 monthly visitors"
3996,2267,ProveSource branding
3996,2267,All features included
3996,2267,"Unlimited sales pop up notifications, social proof, fomo and urgency"
3997,2267,10k monthly visitors
3997,2267,Removable branding
3997,2267,All features included
3997,2267,"Unlimited recent sales pop up notifications, social proof, fomo and urgency"
3998,2267,50k monthly visitors
3998,2267,Removable branding
3998,2267,All features included
3998,2267,"Unlimited recent orders sales pop up notifications, social proof and fomo"
3999,2267,200k monthly visitors
3999,2267,Removable branding
3999,2267,All features included
3999,2267,"Unlimited recent sales pop up notifications, social proof, fomo and urgency"
4000,2268,Hide products from online store search
4000,2268,Hide products from external search engines
4000,2268,For shops with up to 100 products
4001,2268,Hide products from online store search
4001,2268,Hide products from external search engines
4001,2268,For shops with up to 1000 products
4002,2268,Hide products from online store search
4002,2268,Hide products from external search engines
4002,2268,For shops with up to 5000 products
4003,2268,Hide products from online store search
4003,2268,Hide products from external search engines
4003,2268,For shops with up to 25000 products
4006,2271,Collect unlimited reviews
4006,2271,Collect emails immediately after checkout
4006,2271,Review badge designer
4006,2271,Email designer
4010,2275,3 online stores
4010,2275,Unlimited number of product designs
4010,2275,Mockup generator
4010,2275,Manual order creation
4010,2275,24/7 merchant support
4011,2275,ALL Free plan features
4011,2275,10 online stores
4011,2275,Self-serve help desk
4011,2275,Up to 20% DISCOUNT on all products
4013,2277,"1,000 Monthly Pop-ups"
4013,2277,All Games
4013,2277,1 Active Campaign
4013,2277,Basic Features
4013,2277,Basic Customization
4013,2277,CrazyRocket logo
4014,2277,"15,000 Monthly Pop-ups"
4014,2277,All Games
4014,2277,2 Active Campaigns
4014,2277,All Features
4014,2277,Design Customization
4014,2277,Automatic Unique Coupons
4014,2277,Analytics
4014,2277,A/B Testing
4015,2277,"50,000 Monthly pop-ups"
4015,2277,All Games
4015,2277,5 Active Campaigns
4015,2277,All Features
4015,2277,Design Customization
4015,2277,Automatic Unique Coupons
4015,2277,Analytics
4015,2277,A/B Testing
4016,2277,"150,000 Monthly Pop-ups"
4016,2277,All features from the Premium plan
4016,2277,Unlimited Active Campaigns
4019,2280,Upload up to 5000 SKUs
4019,2280,Unlimited Order Syncing
4019,2280,24/7 Support
4020,2280,Upload up to 25000 SKUs
4020,2280,Real-Time Product Syncing
4020,2280,Unlimited Order Syncing
4020,2280,24/7 Support
4021,2280,Upload up to 75000 SKUs
4021,2280,Real-Time Product Syncing
4021,2280,Unlimited Order Syncing
4021,2280,24/7 Support
4022,2280,Upload up to 150000 SKUs
4022,2280,Real-Time Product Syncing
4022,2280,Unlimited Order Syncing
4022,2280,24/7 Support
4024,2282,50 back-in-stock messages total
4025,2282,100 back-in-stock messages per month
4028,2285,Unlimited LTL freight quotes
4028,2285,Multiple stocking locations
4028,2285,Residential delivery
4028,2285,Lift gate delivery
4028,2285,Handling fee
4029,2285,Basic plan plus...
4029,2285,Auto-detect residential addresses
4029,2285,More options for residential delivery and lift gate delivery
4029,2285,Hazardous material support
4030,2285,Standard plan plus...
4030,2285,Proximity options for in store pick up and local delivery
4030,2285,Define proximity by distance or postal codes
4030,2285,Local delivery fee
4033,2288,1. Free Forever Sticky Cart
4033,2288,2. Easy & Quick Automatic Install
4033,2288,3. Full Customer Service
4033,2288,4. Customizable Look & Feel
4033,2288,5. Mobile Friendly
4034,2288,1. In Cart Product Preview & Animation
4034,2288,2. Easy & Fast Install
4034,2288,3. A+ Customer Support
4034,2288,4. Fully Customizable Design
4034,2288,5. Responsive Design
4036,2290,Unlimited annotations
4036,2290,Unlimited size charts
4036,2290,Unlimited measured products
4036,2290,Image zoom
4036,2290,Image slider
4036,2290,Email support
4037,2291,Automatically Hide & Unhide Products
4037,2291,Low Stock Notification
4037,2291,Scan Store for soldout products - Every 24 hour
4037,2291,Option to Scan Products Manually
4038,2291,Everything of Basic Plan
4038,2291,Scan Store for out of stock products - Every 2 Hour
4038,2291,URL based Scan
4038,2291,Exclude product you don't want app to Hide / Unhide
4039,2291,Everything of Pro Plan
4039,2291,🤖 Smart Tags
4039,2291,Scan Every 1 Hour
4039,2291,Hide / UnHide Product below specific Quantity
4039,2291,Instant Low Stock Slack Alerts
4040,2292,0 - 250 subscribers
4040,2292,All features
4040,2292,Unlimited sending
4040,2292,Newsletters
4040,2292,Pre-built automations
4040,2292,Unique discount codes
4040,2292,Embedded within Shopify
4041,2292,"251 - 1,000 subscribers"
4041,2292,10-day free trial
4041,2292,Seguno branding optional
4042,2293,- Configure your notification settings
4042,2293,- Configure your button settings
4042,2293,- Monitor reservation list
4043,2293,- Configure your reservation settings *
4043,2293,- Configure your notification settings
4043,2293,- Configure your button settings
4043,2293,- Monitor reservation list
4044,2294,Fly To Cart Effect
4044,2294,Show Sticky Cart
4044,2294,"""Add To Cart"" buttons for collections products"
4044,2294,Show Info Message after product is added to cart
4045,2295,Up to 50 Google Shopping Actions / Express Orders/Month.
4046,2295,Up to 200 Google Shopping Actions / Express Orders/Month.
4047,2295,Up to 500 Google Shopping Actions / Express Orders/Month.
4048,2295,Unlimited Google Shopping Actions / Express Orders/Month.
4049,2296,Create and Store Screen Printing Designs
4049,2296,Order Screen Printing
4050,2296,Create and Store Print-on-Demand Designs
4050,2296,Completely integrated with Shopify
4050,2296,"Includes Print-on-Demand Apparel, Stickers, Posters & More"
4051,2296,Outsource Your Stocked Goods Fulfillment
4051,2296,Built in Returns Features
4051,2296,Ship your Print-on-Demand Items Ship WITH Stocked Items
4051,2296,Manage Suppliers
4052,2296,Adds Support for Merch Giveaways
4052,2296,Email-based Offer Code Generation
4052,2296,Reward your Best Customers/Members with Free Gifts
4052,2296,Custom Packaging Support
4057,2301,All of the features of Wholesale Gorilla with no installation or hidden fees -Ever!
4059,2303,Unlimited parcel quotes
4059,2303,Multiple stocking locations
4059,2303,Standard Box Sizes (optional)
4059,2303,Residential delivery
4059,2303,Handling fee
4060,2303,Basic plan plus...
4060,2303,Auto-detect residential addresses
4060,2303,Do not display rates to PO Boxes
4060,2303,Hazardous material support
4061,2303,Standard plan plus...
4061,2303,Transit time limits on Ground service
4061,2303,In store pick up and local delivery options
4061,2303,Specify a local delivery fee
4063,2305,"For shops with a single referral program, small team and simple integration method."
4064,2305,For growing shops with maybe a few referral programs or more complex setup.
4065,2305,"For shops with complex of referral programs, bonuses structures, and integration methods."
4066,2305,For shops with multiple programs and convoluted integration who need the whole shebang.
4067,2306,Storefront integration to view/apply credits.
4067,2306,Ops Center dashboard.
4067,2306,Credits automatically applied at checkout
4067,2306,Unlimited tiers and customers
4069,2308,For Shopify Basic Users
4070,2308,For Shopify Professional Merchants
4071,2308,For Shopify Advanced Merchants
4072,2308,For Shopify Plus Merchants
4074,2310,Custom message
4074,2310,Icon support
4074,2310,Resizing options
4074,2310,Animation effects
4074,2310,Background patterns
4076,2312,"Facebook, Instagram and Messenger Ads"
4076,2312,In-App Chat & Email Support
4076,2312,No Ad Spend Limit
4077,2313,Fully customizable banner
4077,2313,Display at any desired position
4077,2313,Device targeting
4077,2313,Page targeting
4077,2313,Option to Add link/button to bar
4077,2313,Emoji support on bar
4078,2313,Basic plan plus...
4078,2313,Unlimited active bars
4078,2313,Multi-bar rotation display
4078,2313,Button Animation
4078,2313,Geo targeting
4078,2313,Bar background images
4078,2313,Auto scheduling
4078,2313,Custom CSS
4087,2322,Sticky Add to Cart Bar
4087,2322,Multiple Notification Bar / Announcement Bar
4087,2322,Sales Notification
4087,2322,Unlimited Impressions & Clicks
4087,2322,24 hour support
4088,2323,"30,000 visits per month"
4088,2323,100 Recordings
4088,2323,3 mo recordings storage
4089,2323,"75,000 visits per month"
4089,2323,500 Recordings
4089,2323,1 yr recordings storage
4090,2323,"150,000 visits per month"
4090,2323,1000 Recordings
4090,2323,2 yrs recordings storage
4091,2323,"500,000 visits per month"
4091,2323,"5,000 Recordings"
4091,2323,2 yrs recordings storage
4094,2326,Free for under 20 products
4095,2326,The best-priced plan on the internet. Unlimited* products for one channel.
4095,2326,*Surcharges apply for over 50K products
4096,2326,Useful for larger stores and multiple channels
4097,2326,Great for large merchants with multiple stores or 500 000+ products
4097,2326,Perfect for agencies/partners.
4097,2326,Great support included.
4098,2327,Unlimited size recommendations
4098,2327,Charges per order (NOT per usage of wizard)
4098,2327,Unlimited size charts generation
4098,2327,Easy-to-use
4098,2327,Capped costs
4099,2328,All features included
4103,2332,Free Theme Setup
4103,2332,Unlimited Discount Groups
4103,2332,Minimumun order requirements
4103,2332,Volume discounts
4104,2332,All Startup Features
4104,2332,Auto Tag customers
4104,2332,Set specific wholesale prices per variant
4104,2332,Bulk import for individual pricing
4104,2332,Net 30 Orders
4105,2332,All Professional Features
4105,2332,Customized Setup
4105,2332,Account Manager
4105,2332,Dedicated Support
4108,2335,Shipping Rates starting @Rs 32/500gms
4108,2335,"Available Courier Partners: FedEx, EcomExpress, Delhivery, Aramex, Xpressbees, DTDC, Gati and 6 more."
4109,2335,Shipping Rates starting @Rs 30/500gms
4109,2335,"Available Courier Partners: FedEx, EcomExpress, Delhivery, Aramex, Xpressbees, DTDC, Gati and 6 more."
4110,2335,Shipping Rates starting @Rs 28/500gms
4110,2335,"Available Courier Partners: FedEx, EcomExpress, Delhivery, Aramex, Xpressbees, DTDC, Gati and 6 more."
4111,2335,Shipping Rates starting @Rs 27/500gms
4111,2335,"Available Courier Partners: FedEx, EcomExpress, Delhivery, Aramex, Xpressbees, DTDC, Gati and 6 more."
4113,2337,Individuals (one product & service)
4113,2337,Unlimited appointments
4113,2337,Responsive calendar
4113,2337,Live availability lookup
4113,2337,"Storefront, admin, apps & POS"
4114,2337,Small businesses (2 to 5 team members)
4114,2337,Unlimited services
4114,2337,Unlimited appointments
4114,2337,Responsive & live calendar
4114,2337,"Storefront, admin, apps & POS"
4115,2337,medium-size businesses (6 to 10 members)
4115,2337,Unlimited services & appointments
4115,2337,Removing Sesami branding
4115,2337,"Storefront, admin, apps & POS"
4117,2339,No limits
4125,2347,Pick list
4125,2347,Bundled SKU's
4125,2347,Pre-packed orders
4125,2347,Promo rules
4125,2347,Geographic sorting and filtering
4125,2347,Custom date sorting & filtering
4126,2347,Barcode scanning mode
4126,2347,Pick list
4126,2347,Bundled SKU's
4126,2347,Pre-packed orders
4126,2347,Promo rules
4126,2347,Geographic sorting and filtering
4126,2347,Custom date sorting & filtering
4127,2348,1 Slider
4127,2348,Upload up to 3 images in the slider
4127,2348,"3 slider styles, 17 bullet skins, 22 arrow skins"
4127,2348,Responsive
4127,2348,Show banner anywhere
4128,2348,Up to 3 Sliders
4128,2348,Unlimited Images
4128,2348,16 slider styles
4128,2348,Responsive
4128,2348,Show banner anywhere
4128,2348,Bulk upload images
4128,2348,Custom CSS
4128,2348,Remove Copyright
4129,2348,Up to 5 Sliders
4129,2348,Unlimited Images
4129,2348,16 slider styles
4129,2348,Responsive
4129,2348,Show banner anywhere
4129,2348,Bulk upload images
4129,2348,Custom CSS
4129,2348,Remove Copyright
4130,2348,Unlimited Sliders
4130,2348,Unlimited Images
4130,2348,16 slider styles
4130,2348,Responsive
4130,2348,Show banner anywhere
4130,2348,Bulk upload images
4130,2348,Custom CSS
4130,2348,Remove Copyright
4131,2349,Allow users to sign up for alerts
4131,2349,Up to 50 alert requests/mo
4131,2349,Send manual ‘Back-in-Stock’ alerts
4131,2349,Detailed Reports & Analytics
4132,2349,Up to 250 alert requests/mo
4132,2349,Send automatic ‘Back-in-Stock’ alerts
4132,2349,Let Swym send emails on your behalf
4132,2349,Non english support
4133,2349,Up to 1000 alert requests/mo
4133,2349,Custom Branding
4133,2349,Simple Email Template customization
4133,2349,FB pixel integration
4133,2349,Recently back in stock widget
4134,2349,Up to 5000 alert requests/mo
4134,2349,ESP configuration
4134,2349,Rich Email Template customization
4134,2349,Auto subscribe to email lists
4134,2349,Cross Device Analytics
4135,2350,Up to 50 orders per month.
4136,2350,Up to 100 orders per month.
4137,2350,Up to 500 orders per month.
4138,2350,"Up to 5,000 orders per month."
4139,2351,200 views per month
4139,2351,Upsell & Cross-sell
4139,2351,Unlimited offers
4139,2351,Discount types
4139,2351,Cart condition
4139,2351,Sales motivator bar
4139,2351,Detailed reports
4140,2351,1500 views/month
4140,2351,Upsell & Cross-sell
4140,2351,Unlimited offers
4140,2351,Discount types
4140,2351,Cart condition
4140,2351,Sales motivator bar
4140,2351,Detailed reports
4140,2351,Remove signature
4141,2351,3000 views/month
4141,2351,Upsell & Cross-sell
4141,2351,Unlimited offers
4141,2351,Discount types
4141,2351,Cart condition
4141,2351,Sales motivator bar
4141,2351,Detailed reports
4141,2351,Remove signature
4142,2351,5000 views/month
4142,2351,Upsell & Cross-sell
4142,2351,Unlimited offers
4142,2351,Discount types
4142,2351,Cart condition
4142,2351,Sales motivator bar
4142,2351,Detailed reports
4142,2351,Remove signature
4144,2353,100 action credits per month
4144,2353,Available to any Shopify plan
4145,2353,"5,000 Action Credits Per Month"
4145,2353,OR
4145,2353,Choose Unlimited Actions for $10/mo
4145,2353,Available for Basic Shopify Customers
4146,2353,"15,000 Action Credits Per Month"
4146,2353,OR
4146,2353,Choose Unlimited Actions for $30/mo
4146,2353,"Available for ""Shopify"" Plan Customers"
4147,2353,"25,000 Action Credits Per Month"
4147,2353,OR
4147,2353,Choose Unlimited Actions for $50/mo
4147,2353,"For ""Advanced Shopify"" Customers"
4147,2353,(Plus @ $50/50k & $100/Unlimited)
4149,2355,Unlimited collections and products
4149,2355,Auto-pilot sorting
4149,2355,Dedicated support via online chat & e-mail
4149,2355,Tailored for Basic Shopify plan
4150,2355,Unlimited collections and products
4150,2355,Auto-pilot sorting
4150,2355,Dedicated support via online chat & e-mail
4150,2355,Tailored for Standard Shopify plan
4151,2355,Unlimited collections and products
4151,2355,Auto-pilot sorting
4151,2355,Dedicated support via online chat & e-mail
4151,2355,Tailored for Advanced Shopify plan
4152,2355,Unlimited collections and products
4152,2355,Auto-pilot sorting
4152,2355,Dedicated support via online chat & e-mail
4152,2355,Tailored for Shopify Plus plan
4155,2358,For the First 100 Customers Only
4156,2358,"Once we've reached the first 100 users, the Super Early Bird plan will no longer be available and any new users will be on the $24.99 plan"
4159,2361,5 abandoned cart recoveries per month
4159,2361,Instant cart discounts
4160,2361,20 abandoned cart recoveries per month
4160,2361,Instant cart discounts
4161,2361,75 abandoned cart recoveries per month
4161,2361,Instant cart discounts
4163,2363,レコメンド可能な商品数: 100個
4164,2363,"レコメンド可能な商品数: 1,000個"
4165,2363,"レコメンド可能な商品数: 10,000個"
4169,2367,All Scaling and Retargeting Features
4170,2368,Pull unlimited SKUs
4170,2368,Push unlimited SKUs
4170,2368,Sync 100 SKUs
4170,2368,"(Other custom plans available for syncing upto 50,000 SKUs)"
4173,2371,100 updates per day (15 mins)
4173,2371,Buyer price drop alerts
4173,2371,Unlimited everything
4173,2371,"Compatible with Shopify, Amazon, Walmart"
4175,2373,Limited to 3 videos
4175,2373,VideoRising logo displayed next to video player
4176,2373,Unlimited videos
4176,2373,No VideoRising branding on video player
4177,2374,Add Multiple Facebook Pixels
4177,2374,Add Pixels to Collections
4178,2374,"Everything in Starter, plus:"
4178,2374,Custom Audience Builder
4178,2374,Lookalikes Builder up to 20%
4181,2377,Manage 1 toast only
4181,2377,8 professional presets to use
4181,2377,Customize your toast’s appearance
4181,2377,"Show your toast on all pages, the homepage only, or"
4182,2377,Everything from the free plan and…
4182,2377,Manage up to 25 toasts
4182,2377,10 pro-only presets with special backgrounds
4182,2377,Show your toast on product pages
4183,2378,We have a free plan up to 250 subscribers/customers.
4184,2378,For marketers who wants to be pro at marketing automations.
4185,2378,For established businesses who wants to get the most of their marketing efforts.
4187,2380,Unlimited add-ons on product pages
4187,2380,Free and fast support
4187,2380,Updates forever
4188,2380,Everything in Premium
4188,2380,Unlimited add-ons on the cart page
4188,2380,Automatically select add-ons
4188,2380,Disable deselection (create bundles)
4193,2385,Up to 50 products
4193,2385,Shared Environment
4194,2385,Unlimited products
4194,2385,Shared Environment
4195,2385,Unlimited products
4195,2385,Dedicated Environment
4197,2387,20 Orders Per Month
4197,2387,Loyalty Program
4197,2387,Referral Program
4197,2387,8 Customizable Customer Actions
4197,2387,Widget Designer
4197,2387,Transaction Emails
4197,2387,Analytics
4197,2387,More...
4198,2387,All the features from Starter
4198,2387,400 Orders Per Month
4198,2387,Remove Ekoma branding
4198,2387,Advanced Widget Designer
4198,2387,More...
4199,2387,All the features from Basic
4199,2387,1300 Orders Per Month
4200,2387,All the features from Professional
4200,2387,15000 orders per month
4203,2390,All features included
4204,2391,1 Minute Setup
4204,2391,Automatically Send Invoices
4204,2391,Process Unlimited Amount of Invoices
4204,2391,Mobile & Desktop Optimized
4204,2391,Free Customization Service
4207,2394,Free to install and try without commitment. Limited price updates.
4208,2394,Unlimited price updates.
4211,2397,Create limited bundles
4211,2397,One click add-to-cart button
4211,2397,Use the same product in multiple bundles
4211,2397,No product duplication
4211,2397,Free onboarding support
4212,2397,Create Unlimited bundles
4212,2397,One click add-to-cart button
4212,2397,Use the same product in multiple bundles
4212,2397,No product duplication
4212,2397,Free onboarding support
4213,2398,Daily products upload to Facebook
4213,2398,Advanced Targeting
4213,2398,Products Collection Ads
4213,2398,Dynamic Slider Products Ads
4213,2398,Dynamic Slider Re-marketing Ads
4214,2399,Free for first 50 orders
4214,2399,$.05 per order over 50 orders per month
4215,2399,300 orders included
4215,2399,.033/order for orders over 300 per month
4216,2399,1000 orders included
4216,2399,.02/order for orders over 1000 per month
4217,2399,3000 order per month
4217,2399,.012/order for orders over 3000 per month
4220,2402,Apply discount in cart page
4220,2402,Monthly report
4220,2402,Suggest buy more products
4220,2402,Support 24/7
4221,2403,Fulfillment Services Offered: 2
4221,2403,Blended Rates: 1
4221,2403,Warehouses Offered: 1
4221,2403,Unlimited methods
4221,2403,Carrier Features
4221,2403,Blending Rules
4221,2403,Supports upto 25000 SKU
4222,2403,Fulfillment Services Offered: 5
4222,2403,Blended Rates: 2
4222,2403,Warehouses Offered: 1
4222,2403,Unlimited methods
4222,2403,Carrier Features
4222,2403,Blending Rules
4222,2403,Supports upto 50000 SKU
4223,2403,Fulfillment Services Offered:20
4223,2403,Blended Rates: 4
4223,2403,Warehouses Offered: 1
4223,2403,Unlimited methods
4223,2403,Carrier Features
4223,2403,Blending Rules
4223,2403,Supports upto 100000 SKU
4224,2404,7-Day free trial
4224,2404,1000 Tracking requests per month
4224,2404,Supports over 500 couriers worldwide
4225,2405,"It is for starters. It has all the features, unlimited orders and up to 5k items can be imported."
4226,2405,"It is for growing business.  It has all the features, unlimited orders and up to 10k items can be imported."
4227,2405,"It has all the features, unlimited orders and up to 20k items can be imported."
4228,2405,"It has all the features, unlimited orders and up to 40k items can be imported."
4230,2407,Up to 500$ Google Ads spending
4230,2407,Unlimited products
4230,2407,100% automated
4230,2407,Google Shopping feeds multiply countries
4230,2407,Google Ads translation +60 languages
4231,2407,Up to 1 500$ Google Ads spending
4231,2407,Unlimited products
4231,2407,100% automated
4231,2407,Google Shopping feeds multiply countries
4231,2407,Google Ads translation +60 languages
4232,2407,Up to 5 000$ Google Ads spending
4232,2407,Premium support
4233,2407,Unlimited Google Ads spending
4233,2407,Google Shopping feed translation to 60 languages
4235,2409,Basic Templates
4235,2409,Template Customization
4235,2409,Bar Positioning
4235,2409,Font Selection
4235,2409,Page Targeting
4235,2409,Device Targeting
4235,2409,Chat Support
4235,2409,Email Support
4236,2409,Basic Plan Features
4236,2409,Unlimited Active Bars
4236,2409,Premium Templates
4236,2409,Geotargeting (Countries)
4236,2409,Bar Scheduling
4237,2410,Pixels: 2
4237,2410,Tracking Tags: Unlimited
4237,2410,Audience and Feed Builder
4237,2410,Feed Update: Weekly
4237,2410,Reporting: 30 Days
4238,2410,Pixels: 10
4238,2410,Advanced Audience & Feed Builder
4238,2410,Feed Update: Daily
4238,2410,Reporting: 60 Days
4238,2410,External Code Generator
4239,2410,Pixels: Unlimited
4239,2410,Designated Customer Care Rep
4239,2410,Bi-Weekly Pixel Audit Optimizer
4239,2410,Feed Updates: On-Demand
4239,2410,Reporting: 90 Days
4239,2410,Custom Coding
4241,2412,Survey 1000 orders
4241,2412,Customizable questions and designs
4242,2412,Survey unlimited orders
4242,2412,Custom CSS for survey form
4243,2412,Everything in the Starter plan
4243,2412,Send reminders to complete survey by email
4244,2413,Unlimited affiliates
4244,2413,Unlimited orders
4244,2413,"Unlimited clicks, traffic & offers"
4244,2413,Unlimited discount codes
4244,2413,Unlimited banners
4244,2413,All possible commission rules
4245,2414,Geotargeting
4245,2414,Automatically determines correct free shipping goal
4245,2414,Tooltip on the banner
4245,2414,Email support
4245,2414,Activate/pauze banner
4245,2414,Banner on top of page
4247,2416,5 returns quota per month
4247,2416,Branded returns page
4247,2416,Returns management portal
4247,2416,Automated notifications
4247,2416,Customize returns settings
4247,2416,24/7 Support
4248,2416,20 returns quota per month
4248,2416,Branded returns page
4248,2416,Returns management portal
4248,2416,Automated notifications
4248,2416,Customize returns settings
4248,2416,24/7 Support
4249,2416,100 returns quota per month
